annual_income,monthly_income,emi_loans,rent_house,food,shopping,education,education_fees,medical,transport,transportation,tax_pf_deductions,tax_pf,other_expenses,savings_goal,dependents,city_tier,housing_type,investment_preference,risk_level,total_expenses,savings,savings_ratio,emi_ratio,shopping_ratio,expense_to_income_ratio,essential_ratio,discretionary_ratio,tax_ratio,goal_coverage_ratio,financial_health_score,spender_class,rec_rent_house_pct,rec_food_pct,rec_shopping_pct,rec_emi_loans_pct,rec_education_pct,rec_medical_pct,rec_transport_pct,rec_savings_pct,rec_emergency_fund_pct,rec_investments_pct,rec_tax_pf_pct,forecast_savings_m1,forecast_savings_m2,forecast_savings_m3,forecast_savings_m4,forecast_savings_m5,forecast_savings_m6,forecast_savings_m7,forecast_savings_m8,forecast_savings_m9,forecast_savings_m10,forecast_savings_m11,forecast_savings_m12
1010400.0,84200.0,17197.2,19234.06,18983.11,7996.45,12098.84,12098.84,8142.44,3541.93,3541.93,13421.71,13421.71,9114.23,4210.0,4,Tier 2,Rented,Balanced,High,109729.97,-25529.97,-0.3032,0.2042,0.095,1.3032,0.8957,0.2032,0.1594,0.0,5.0,Risky,15.38,11.41,6.28,13.09,6.67,3.78,3.53,10.9,5.77,8.97,10.22,-26507.39,-26786.15,-25324.53,-26299.96,-26264.22,-26708.83,-26233.94,-25996.82,-27062.36,-26732.69,-27333.11,-26486.0
2083200.0,173600.0,0.0,16113.37,10416.0,16563.45,0.0,0.0,5077.04,9406.71,9406.71,40354.81,40354.81,16181.25,17942.51,0,Tier 2,Owned,Balanced,Low,114112.63,59487.37,0.3427,0.0,0.0954,0.6573,0.4687,0.1886,0.2325,3.3154,100.0,Moderate,11.87,9.32,11.02,0.0,1.7,2.97,4.66,22.04,5.93,6.78,19.71,61120.45,65438.94,64681.0,67477.45,69887.61,70392.78,66225.7,68477.99,67294.06,69868.01,71100.27,77769.1
855600.0,71300.0,5556.71,15160.15,4958.75,7473.14,0.0,0.0,2257.34,6327.19,6327.19,8554.62,8554.62,1512.85,4908.96,0,Tier 1,Owned,Balanced,Low,51800.75,19499.25,0.2735,0.0779,0.1048,0.7265,0.5226,0.126,0.12,3.9722,100.0,Safe,13.56,9.32,11.02,6.6,1.69,2.97,5.93,22.03,5.93,6.78,10.17,19883.25,21962.2,21555.26,21309.22,21785.14,22396.84,22102.97,21007.89,20556.7,23313.17,24370.84,22956.15
699600.0,58300.0,0.0,14488.59,5745.93,3767.08,3247.38,3247.38,3227.53,6044.84,6044.84,4204.17,4204.17,9386.59,3872.01,1,Tier 2,Rented,Balanced,Low,50112.11,8187.89,0.1404,0.0,0.0646,0.8596,0.6339,0.2256,0.0721,2.1146,83.85,Moderate,20.79,11.0,10.57,0.0,3.55,3.55,4.76,22.52,6.06,6.93,6.25,8922.65,8372.28,8873.6,9283.67,7450.24,8562.7,9229.87,8648.26,9256.1,7713.51,8705.8,8202.2
504000.0,42000.0,8786.33,6048.63,6956.46,6570.66,3033.7,3033.7,2419.39,1684.43,1684.43,3520.04,3520.04,3466.13,12552.13,2,Tier 1,Owned,Balanced,High,42485.77,-485.77,-0.0116,0.2092,0.1564,1.0116,0.5634,0.239,0.0838,0.0,37.39,Risky,11.91,10.72,8.48,15.57,4.61,3.5,5.21,12.65,6.7,10.42,6.24,-41.11,-874.55,-1529.56,-1165.54,-2160.35,-691.45,-1048.03,-1671.34,-2368.41,-2404.18,-1841.7,-2489.42
3439200.0,286600.0,0.0,56714.33,40994.81,41754.59,17481.99,17481.99,16556.11,25458.35,25458.35,68784.0,68784.0,10700.09,84358.9,2,Tier 1,Owned,Balanced,High,278444.27,8155.73,0.0285,0.0,0.1457,0.9715,0.7885,0.183,0.24,0.0967,49.44,Risky,11.93,10.74,8.5,0.0,4.62,3.51,5.22,16.41,6.71,10.44,17.9,7325.28,5463.4,12848.88,6816.69,-2979.18,3584.41,809.21,-539.18,569.09,-4779.3,-1986.84,-6706.57
740400.0,61700.0,14360.19,4137.03,9545.13,9757.57,5272.31,5272.31,3282.9,2884.07,2884.07,7293.41,7293.41,7825.52,20727.49,2,Tier 2,Family Home,Balanced,Medium,64358.13,-2658.13,-0.0431,0.2327,0.1581,1.0431,0.5254,0.285,0.1182,0.0,31.89,Risky,6.18,11.12,8.81,17.97,4.79,3.63,4.25,14.68,6.95,8.5,9.13,-3234.55,-3273.47,-4720.68,-3564.46,-4013.29,-4162.82,-5100.63,-4709.97,-3841.8,-5120.07,-5988.1,-6044.14
672000.0,56000.0,0.0,1960.0,8258.34,10720.69,1369.24,1369.24,4310.17,4938.1,4938.1,3381.15,3381.15,2207.22,14343.09,2,Tier 1,Family Home,Equity,High,37144.91,18855.09,0.3367,0.0,0.1914,0.6633,0.4324,0.2309,0.0604,1.3146,100.0,Moderate,9.04,13.01,10.3,0.0,5.6,4.25,6.33,19.88,8.13,14.01,5.46,19986.3,20894.42,22235.43,21661.46,21582.64,21479.68,21883.97,21265.48,22061.32,22348.02,22988.57,23783.69
607200.0,50600.0,0.0,5117.11,9366.56,3779.99,4066.56,4066.56,3117.24,3570.16,3570.16,2999.36,2999.36,4456.59,5655.79,2,Tier 1,Family Home,Debt,Low,36473.57,14126.43,0.2792,0.0,0.0747,0.7208,0.558,0.1628,0.0593,2.4977,100.0,Safe,9.49,13.67,10.82,0.0,5.89,4.46,6.65,24.68,8.54,6.17,5.63,15037.53,15096.19,15950.88,15681.32,15524.74,15433.4,16007.23,15921.29,15296.27,15947.37,16623.69,17804.31
615600.0,51300.0,4312.63,7651.68,4919.5,6524.53,0.0,0.0,1132.43,1984.55,1984.55,3754.98,3754.98,5649.35,12063.13,0,Tier 2,Owned,Balanced,High,35929.65,15370.35,0.2996,0.0841,0.1272,0.7004,0.379,0.2373,0.0732,1.2742,100.0,Moderate,12.48,9.8,11.58,7.49,1.78,3.12,4.9,19.6,6.24,12.48,6.52,15880.03,16963.4,16413.54,15763.31,17315.91,17603.75,16480.91,16070.63,18221.03,17568.72,19008.83,18912.2
979200.0,81600.0,0.0,6473.45,6979.94,4099.24,3001.37,3001.37,1686.02,4684.97,4684.97,10304.79,10304.79,5470.66,13067.67,1,Tier 2,Family Home,Debt,Low,42700.44,38899.56,0.4767,0.0,0.0502,0.5233,0.406,0.1173,0.1263,2.9768,100.0,Safe,7.78,12.35,11.86,0.0,3.99,3.99,5.35,25.28,6.81,6.32,12.28,41317.57,43142.08,43730.3,45409.45,45971.62,44803.26,46984.29,47578.53,47275.06,49966.57,51706.62,53040.0
703200.0,58600.0,7254.55,17974.71,5404.33,9226.21,1285.68,1285.68,2105.55,2726.9,2726.9,7467.24,7467.24,2349.0,13130.85,1,Tier 2,Rented,Debt,Medium,55794.17,2805.83,0.0479,0.1238,0.1574,0.9521,0.6308,0.1975,0.1274,0.2137,57.22,Risky,17.97,9.51,9.13,9.27,3.07,3.07,4.12,17.97,5.24,7.11,9.54,2918.65,2334.86,3617.65,2604.05,1994.77,1767.47,1432.17,979.63,2010.26,1772.81,1559.94,680.43
715200.0,59600.0,0.0,8058.65,9680.03,6188.07,6228.9,6228.9,2679.16,3284.65,3284.65,7277.86,7277.86,6257.72,9137.75,2,Tier 3,Owned,Equity,High,49655.04,9944.96,0.1669,0.0,0.1038,0.8331,0.6243,0.2088,0.1221,1.0883,88.86,Moderate,10.96,12.14,9.61,0.0,5.23,3.96,4.64,18.54,7.58,13.06,10.29,10266.47,10715.28,10535.86,11420.34,10119.34,10031.4,11471.77,10416.65,10669.99,9814.33,11087.63,11220.6
1312800.0,109400.0,26280.83,30097.62,15812.47,15317.59,5201.91,5201.91,5609.53,4330.58,4330.58,17287.77,17287.77,6939.57,19281.22,1,Tier 2,Rented,Debt,Low,126877.87,-17477.87,-0.1598,0.2402,0.14,1.1598,0.7161,0.2034,0.158,0.0,13.64,Risky,16.83,8.9,8.55,16.84,2.87,2.87,3.86,14.72,4.91,4.56,11.08,-17401.53,-18202.28,-19589.51,-18197.89,-19005.15,-19973.66,-20578.46,-22128.2,-21516.6,-23201.23,-24113.66,-24158.31
367200.0,30600.0,0.0,8249.47,7449.57,4225.24,5753.6,5753.6,2246.24,2254.99,2254.99,1823.03,1823.03,3551.82,2804.66,4,Tier 1,Rented,Balanced,Medium,35553.96,-4953.96,-0.1619,0.0,0.1381,1.1619,0.9077,0.2542,0.0596,0.0,10.29,Risky,19.68,13.47,7.42,0.0,7.87,4.46,5.3,18.16,6.81,8.32,4.51,-5572.66,-5819.6,-4799.89,-4930.75,-5210.36,-6100.41,-5269.59,-6243.58,-5827.52,-6094.23,-6496.5,-6397.73
1170000.0,97500.0,0.0,5773.4,18587.25,16833.49,10294.61,10294.61,6011.79,10410.48,10410.48,12708.82,12708.82,975.0,21691.9,3,Tier 1,Family Home,Equity,High,81594.84,15905.16,0.1631,0.0,0.1727,0.8369,0.6542,0.1827,0.1303,0.7332,82.86,Moderate,8.22,13.23,8.71,0.0,6.82,4.35,5.75,18.08,7.4,12.74,10.71,15536.4,15928.44,16699.83,16711.39,13996.58,17010.08,16348.58,17902.42,17392.22,15325.66,17257.91,20170.85
532800.0,44400.0,0.0,8672.54,6280.78,3639.86,6473.23,6473.23,2170.85,2687.63,2687.63,3208.84,3208.84,801.15,10055.23,3,Tier 3,Rented,Equity,High,33934.88,10465.12,0.2357,0.0,0.082,0.7643,0.6643,0.1,0.0723,1.0408,98.31,Safe,18.02,12.61,8.31,0.0,6.5,4.15,4.31,17.24,7.05,12.14,5.66,11022.57,11277.84,11044.96,10981.44,11366.14,11019.12,10099.34,11096.75,11255.91,11570.12,12349.68,13152.12
789600.0,65800.0,0.0,11578.86,6765.53,8359.1,1030.18,1030.18,2468.95,5223.46,5223.46,8003.6,8003.6,2932.62,14313.59,1,Tier 1,Owned,Equity,Low,46362.3,19437.7,0.2954,0.0,0.127,0.7046,0.533,0.1716,0.1216,1.358,100.0,Safe,13.87,11.01,10.57,0.0,3.55,3.55,6.07,22.53,6.07,8.23,10.54,20176.88,20887.93,22011.63,21553.37,21589.77,20833.39,22280.85,22604.62,22891.3,23105.64,22342.02,23296.64
748800.0,62400.0,0.0,2184.0,7556.1,7256.36,2238.62,2238.62,2385.06,3416.87,3416.87,8546.33,8546.33,624.0,18264.87,1,Tier 2,Family Home,Equity,Low,34207.34,28192.66,0.4518,0.0,0.1163,0.5482,0.4219,0.1263,0.137,1.5435,100.0,Safe,7.47,11.86,11.39,0.0,3.83,3.83,5.14,24.28,6.54,8.87,12.79,28879.24,31712.07,32202.02,32708.73,32342.98,32678.87,33715.22,33599.09,34879.25,35886.39,37373.03,39321.46
586800.0,48900.0,7953.42,6510.6,5612.29,3479.31,0.0,0.0,1893.58,1792.97,1792.97,3472.66,3472.66,3010.51,10930.81,0,Tier 3,Owned,Balanced,Low,33725.34,15174.66,0.3103,0.1626,0.0712,0.6897,0.3943,0.1327,0.071,1.3882,100.0,Safe,11.11,9.4,11.11,13.89,1.71,2.99,4.7,22.21,5.98,6.84,6.07,16352.78,15979.38,16583.53,17798.62,17103.1,16910.27,16290.83,16748.44,17190.42,18367.42,17840.72,19416.74
2366400.0,197200.0,18769.33,31061.85,29495.5,19263.68,8161.94,8161.94,6830.1,14480.86,14480.86,47328.0,47328.0,20268.6,16276.95,2,Tier 3,Rented,Debt,Low,195659.86,1540.14,0.0078,0.0952,0.0977,0.9922,0.6965,0.2005,0.24,0.0946,50.98,Risky,15.75,9.86,7.8,6.52,4.24,3.22,3.77,17.8,6.16,4.45,16.43,845.57,-1615.36,712.25,-759.61,-1713.35,-3810.17,-5569.06,-2981.03,-8270.25,-2395.07,-8632.65,-9390.79
981600.0,81800.0,0.0,20602.99,18574.53,8169.81,1556.95,1556.95,6368.22,3807.58,3807.58,8793.39,8793.39,2441.01,21927.67,3,Tier 1,Rented,Debt,Low,70314.48,11485.52,0.1404,0.0,0.0999,0.8596,0.7299,0.1297,0.1075,0.5238,81.0,Moderate,19.88,12.31,8.11,0.0,6.35,4.05,5.35,19.88,6.88,4.97,8.22,11597.79,12258.4,13252.65,14852.22,10766.02,11096.49,10896.24,13584.18,11546.52,13171.79,12065.18,11617.65
866400.0,72200.0,0.0,5693.47,10970.5,2331.04,617.94,617.94,3189.15,4289.47,4289.47,8693.03,8693.03,3017.57,14688.21,1,Tier 2,Family Home,Equity,Medium,38802.17,33397.83,0.4626,0.0,0.0323,0.5374,0.4633,0.0741,0.1204,2.2738,100.0,Safe,7.52,11.94,11.47,0.0,3.85,3.85,5.17,22.56,6.58,11.75,11.32,35926.94,36494.08,36826.5,37500.12,39250.51,38463.31,39784.9,40405.61,41763.23,42527.88,43883.51,46930.0
526800.0,43900.0,0.0,9302.84,6867.69,6129.03,2492.76,2492.76,1494.92,2854.68,2854.68,4574.96,4574.96,5411.76,6078.03,2,Tier 3,Rented,Equity,Medium,39128.64,4771.36,0.1087,0.0,0.1396,0.8913,0.6284,0.2629,0.1042,0.785,70.41,Moderate,18.23,11.41,9.04,0.0,4.91,3.73,4.36,19.02,7.13,9.91,8.26,5370.42,4189.16,4601.45,4974.79,5415.3,4231.51,4631.06,4442.94,3819.78,5386.51,5346.5,3864.76
633600.0,52800.0,0.0,14480.69,6263.22,1574.22,3331.19,3331.19,3796.84,6346.46,6346.46,3702.03,3702.03,1684.73,11294.07,1,Tier 1,Rented,Balanced,Low,41179.38,11620.62,0.2201,0.0,0.0298,0.7799,0.7182,0.0617,0.0701,1.0289,96.46,Safe,21.87,10.68,10.26,0.0,3.45,3.45,5.89,21.87,5.89,6.73,5.9,12338.35,11706.47,12847.91,13037.93,11558.98,12699.51,11505.91,12669.79,11933.35,12524.16,12277.12,13303.19
300000.0,25000.0,0.0,8060.27,4006.53,3831.2,1672.18,1672.18,1503.87,2603.91,2603.91,1955.59,1955.59,2952.92,6408.88,2,Tier 1,Rented,Debt,Medium,26586.47,-1586.47,-0.0635,0.0,0.1532,1.0635,0.7921,0.2714,0.0782,0.0,28.79,Risky,20.8,11.52,9.12,0.0,4.96,3.76,5.6,19.2,7.2,7.6,6.26,-1356.76,-1900.27,-2065.35,-1209.75,-2489.18,-1672.73,-2375.54,-2556.83,-2512.49,-2995.96,-2562.44,-2670.86
1995600.0,166300.0,19210.2,37402.57,30953.01,11958.01,33260.0,33260.0,11292.41,10684.8,10684.8,25681.05,25681.05,14799.97,13153.2,4,Tier 3,Rented,Debt,Medium,195242.02,-28942.02,-0.174,0.1155,0.0719,1.174,0.8976,0.1609,0.1544,0.0,12.36,Risky,15.56,12.04,6.63,7.81,7.04,3.99,3.72,16.24,6.09,6.43,10.45,-28665.16,-29805.64,-32880.04,-33059.74,-34577.22,-31635.56,-29559.56,-34359.43,-34805.75,-35140.32,-37142.88,-39748.42
806400.0,67200.0,21646.59,18591.77,10822.05,8306.62,5580.0,5580.0,2968.83,6057.95,6057.95,8726.81,8726.81,6463.88,17279.88,2,Tier 2,Rented,Balanced,Medium,89164.5,-21964.5,-0.3269,0.3221,0.1236,1.3269,0.7849,0.2198,0.1299,0.0,5.0,Risky,15.42,9.25,5.4,20.7,3.98,3.02,3.53,12.21,7.07,7.07,8.34,-22309.29,-23098.72,-22227.69,-22908.73,-21449.36,-23070.81,-21332.45,-21427.17,-21161.29,-20711.43,-22649.8,-23463.07
463200.0,38600.0,0.0,2337.3,7694.67,772.0,5410.49,5410.49,2865.3,2831.0,2831.0,1902.54,1902.54,3795.19,8946.48,3,Tier 3,Family Home,Balanced,High,27608.49,10991.51,0.2848,0.0,0.02,0.7152,0.5969,0.1183,0.0493,1.2286,100.0,Safe,7.4,14.9,9.81,0.0,7.68,4.91,5.09,20.36,8.33,12.96,4.56,11154.88,11433.06,11747.97,11900.74,13020.34,12055.93,12460.68,12019.52,10947.1,12215.78,13204.27,13798.89
650400.0,54200.0,0.0,4386.36,10027.75,1084.0,4334.84,4334.84,3522.52,3234.08,3234.08,3782.29,3782.29,4304.12,7442.28,3,Tier 2,Owned,Balanced,Low,34675.96,19524.04,0.3602,0.0,0.02,0.6398,0.5404,0.0994,0.0698,2.6234,100.0,Safe,12.24,14.08,9.27,0.0,7.26,4.63,4.81,22.74,7.87,7.0,6.1,20573.17,21391.05,21602.12,21814.39,22552.13,23385.42,22989.23,22654.61,21922.0,23901.68,23879.27,25459.31
613200.0,51100.0,0.0,5233.8,3852.04,6272.59,0.0,0.0,1835.7,1316.68,1316.68,3685.45,3685.45,4753.26,14021.35,0,Tier 2,Family Home,Debt,High,26949.52,24150.48,0.4726,0.0,0.1228,0.5274,0.3116,0.2158,0.0721,1.7224,100.0,Moderate,8.0,11.0,13.0,0.0,2.0,3.5,5.5,22.0,7.0,12.5,7.21,25573.2,26706.99,27481.91,27961.65,27685.92,28570.17,28148.13,30127.89,29858.97,30355.01,32144.01,33215.0
410400.0,34200.0,0.0,8457.43,5269.61,2521.19,3816.32,3816.32,1535.64,2100.27,2100.27,2130.56,2130.56,2057.64,8732.23,2,Tier 2,Rented,Balanced,Low,27888.66,6311.34,0.1845,0.0,0.0737,0.8155,0.6816,0.1339,0.0623,0.7228,90.83,Moderate,19.96,11.98,9.48,0.0,5.16,3.91,4.57,21.62,7.49,6.65,5.18,6433.83,6123.84,7492.61,6754.71,6669.18,6362.25,6289.34,6519.41,7253.74,7272.87,6918.61,6947.28
3213600.0,267800.0,19251.16,76610.22,45867.42,28900.65,23814.44,23814.44,14491.81,10500.5,10500.5,60726.0,60726.0,13698.39,60664.8,2,Tier 3,Rented,Balanced,High,293860.59,-26060.59,-0.0973,0.0719,0.1079,1.0973,0.8664,0.1591,0.2268,0.0,24.47,Risky,15.76,9.87,7.81,4.93,4.25,3.22,3.77,15.08,6.17,9.6,15.54,-28135.86,-27739.63,-31561.38,-31245.02,-33044.13,-32409.93,-29470.76,-34092.55,-38497.62,-38984.79,-39170.95,-44132.54
1557600.0,129800.0,0.0,11113.0,16971.77,2596.0,3318.92,3318.92,5138.51,9751.95,9751.95,22236.19,22236.19,14771.35,12305.8,2,Tier 1,Family Home,Balanced,Medium,85897.69,43902.31,0.3382,0.0,0.02,0.6618,0.528,0.1338,0.1713,3.5676,100.0,Safe,8.36,12.04,9.53,0.0,5.18,3.93,5.85,20.06,7.52,9.2,14.32,46257.75,45400.5,46614.6,51002.15,50246.29,51275.92,50865.96,47813.13,51099.42,52544.47,52759.32,56003.62
1430400.0,119200.0,27445.22,10028.73,14259.09,10297.71,5659.69,5659.69,1514.4,7476.3,7476.3,19267.73,19267.73,8554.31,26457.17,2,Tier 1,Family Home,Balanced,Low,104503.18,14696.82,0.1233,0.2302,0.0864,0.8767,0.4883,0.1582,0.1616,0.5555,77.57,Moderate,7.33,10.56,8.36,16.88,4.55,3.45,5.13,15.4,6.6,5.87,11.86,14274.58,13839.5,15489.56,13831.3,14547.2,13225.31,14327.92,16226.13,13535.76,15177.22,13709.9,15854.19
992400.0,82700.0,15954.64,21894.34,8910.16,1654.0,2394.33,2394.33,4675.18,2804.34,2804.34,10755.0,10755.0,827.0,16450.83,1,Tier 2,Rented,Balanced,High,69868.99,12831.01,0.1552,0.1929,0.02,0.8448,0.6219,0.03,0.13,0.78,85.39,Moderate,16.71,8.84,8.49,13.43,2.85,2.85,3.83,15.32,4.87,9.75,9.05,12603.61,13066.62,12849.83,15025.67,13261.29,14287.43,13727.5,13254.96,14314.21,13832.28,13404.17,13033.58
300000.0,25000.0,3455.33,1484.46,2605.13,4809.34,1703.11,1703.11,1611.55,1221.91,1221.91,1776.65,1776.65,729.89,1774.63,3,Tier 2,Family Home,Debt,Medium,19397.37,5602.63,0.2241,0.1382,0.1924,0.7759,0.4161,0.2216,0.0711,3.1571,92.05,Moderate,6.55,13.18,8.68,11.32,6.8,4.34,4.5,19.65,7.37,7.78,5.82,4994.26,6468.86,6127.38,5621.49,5401.01,5676.02,5467.18,6289.91,6112.46,6207.02,6582.34,7138.05
438000.0,36500.0,3297.34,8307.22,5997.66,2186.63,374.13,374.13,1110.2,1317.53,1317.53,2907.16,2907.16,2834.79,4284.77,1,Tier 2,Rented,Equity,Low,28332.66,8167.34,0.2238,0.0903,0.0599,0.7762,0.5483,0.1376,0.0796,1.9061,98.74,Safe,18.87,9.99,9.59,7.1,3.22,3.22,4.32,20.44,5.5,7.47,6.26,8487.7,9402.5,9097.3,9131.0,8869.96,9144.09,9380.28,7805.53,8275.81,9203.43,9861.09,10034.06
2376000.0,198000.0,0.0,60938.18,26463.47,21666.13,10298.99,10298.99,15274.06,10604.31,10604.31,47520.0,47520.0,23943.62,17209.7,2,Tier 1,Rented,Balanced,Medium,216708.76,-18708.76,-0.0945,0.0,0.1094,1.0945,0.8641,0.2304,0.24,0.0,27.23,Risky,18.13,10.04,7.95,0.0,4.32,3.28,4.88,16.73,6.27,7.67,16.73,-21484.15,-21317.75,-20207.61,-24741.32,-26733.43,-24250.34,-25350.14,-25265.74,-27777.8,-29476.82,-29637.16,-31128.61
558000.0,46500.0,0.0,9948.96,6801.21,4831.23,1961.49,1961.49,2361.24,3120.88,3120.88,3753.72,3753.72,2454.93,9765.86,2,Tier 2,Rented,Debt,Medium,35233.66,11266.34,0.2423,0.0,0.1039,0.7577,0.601,0.1567,0.0807,1.1536,99.63,Safe,19.73,11.84,9.37,0.0,5.1,3.86,4.52,19.73,7.4,7.81,6.64,11940.41,11964.57,11686.91,12914.2,13162.55,12474.0,12279.76,11730.51,12117.7,12247.67,13807.31,13482.26
742800.0,61900.0,0.0,12639.5,9789.72,5498.98,3869.81,3869.81,4198.21,4805.65,4805.65,7560.77,7560.77,1517.86,12288.91,2,Tier 1,Owned,Equity,High,49880.5,12019.5,0.1942,0.0,0.0888,0.8058,0.6925,0.1134,0.1221,0.9781,93.22,Moderate,12.97,11.67,9.24,0.0,5.03,3.81,5.67,17.84,7.3,12.57,9.9,13008.96,12129.6,13147.78,11671.6,12558.39,12013.52,13017.12,12931.0,13073.57,12515.95,13273.86,14104.39
422400.0,35200.0,0.0,7080.99,6655.77,5279.28,2032.61,2032.61,1431.5,2317.52,2317.52,2328.33,2328.33,1026.3,8279.69,3,Tier 3,Rented,Debt,High,28152.3,7047.7,0.2002,0.0,0.15,0.7998,0.6206,0.1791,0.0661,0.8512,91.03,Moderate,18.57,13.0,8.56,0.0,6.7,4.28,4.44,17.76,7.27,10.09,5.34,7580.42,7299.53,8281.34,7674.03,7044.99,7445.74,7598.43,6912.99,7641.62,8047.57,7472.89,8009.76
1723200.0,143600.0,0.0,38498.16,27291.57,2872.0,6965.77,6965.77,8582.47,9491.18,9491.18,28735.71,28735.71,10165.81,31154.19,2,Tier 1,Rented,Balanced,Medium,132602.67,10997.33,0.0766,0.0,0.02,0.9234,0.8326,0.0908,0.2001,0.353,66.75,Risky,18.67,10.34,8.18,0.0,4.45,3.37,5.03,17.23,6.46,7.9,14.37,10780.99,10390.12,11856.79,8805.79,7848.29,8325.7,7896.46,7365.51,6531.15,8749.19,8998.2,8381.82
1104000.0,92000.0,18383.59,20220.06,11089.55,1840.0,3964.67,3964.67,2409.73,6342.71,6342.71,9967.21,9967.21,6515.7,28657.31,1,Tier 3,Rented,Balanced,Low,80733.22,11266.78,0.1225,0.1998,0.02,0.8775,0.5869,0.0908,0.1083,0.3932,76.59,Moderate,16.55,9.14,8.78,14.38,2.95,2.95,3.96,18.71,5.04,5.76,7.8,12152.87,11815.58,11839.9,11781.63,10877.89,13154.6,10547.49,11233.93,10334.64,10458.85,11020.36,12486.21
1245600.0,103800.0,0.0,12526.31,15039.52,8784.91,6170.6,6170.6,3881.26,4523.97,4523.97,16353.8,16353.8,9261.52,29866.08,2,Tier 2,Owned,Balanced,Low,76541.89,27258.11,0.2626,0.0,0.0846,0.7374,0.5635,0.1739,0.1576,0.9127,100.0,Safe,11.69,12.03,9.52,0.0,5.18,3.93,4.59,21.71,7.52,6.68,13.16,31176.83,28407.54,28828.04,29243.69,31756.6,29163.02,29919.71,28677.02,31369.59,32001.27,32392.5,33478.91
710400.0,59200.0,0.0,16856.15,9209.84,1184.0,7714.59,7714.59,2074.75,6708.25,6708.25,7536.71,7536.71,592.0,16546.51,2,Tier 1,Rented,Balanced,Medium,51876.29,7323.71,0.1237,0.0,0.02,0.8763,0.8463,0.03,0.1273,0.4426,77.09,Moderate,19.74,10.93,8.66,0.0,4.71,3.57,5.32,18.22,6.83,8.35,9.67,7464.58,7972.43,8975.21,7212.36,7863.36,6900.79,6469.07,7209.85,6886.93,6805.73,7091.5,7150.83
1341600.0,111800.0,19433.37,26763.57,13660.79,2236.0,6740.01,6740.01,2568.82,2539.0,2539.0,19339.83,19339.83,7061.95,27331.13,1,Tier 2,Rented,Balanced,High,100343.34,11456.66,0.1025,0.1738,0.02,0.8975,0.6405,0.0832,0.173,0.4192,68.52,Moderate,16.42,8.69,8.35,11.89,2.81,2.81,3.76,15.06,4.79,9.58,11.84,10691.72,12340.04,14601.98,11979.14,10642.73,12707.08,9590.95,9240.98,10447.49,9581.12,9525.37,8573.93
300000.0,25000.0,0.0,4746.32,3617.75,5260.91,2447.06,2447.06,811.21,2150.59,2150.59,1559.33,1559.33,872.12,3807.0,2,Tier 1,Owned,Debt,High,21465.29,3534.71,0.1414,0.0,0.2104,0.8586,0.6133,0.2453,0.0624,0.9285,69.74,Moderate,14.04,12.63,10.0,0.0,5.44,4.12,6.14,19.3,7.89,10.97,5.47,3813.99,4415.92,4053.94,4283.9,3782.46,3321.13,3809.41,3324.24,3959.97,3785.68,4394.68,4050.1
608400.0,50700.0,9818.51,8297.45,6970.31,7764.29,4074.83,4074.83,2110.69,2911.65,2911.65,2483.32,2483.32,2164.49,18010.79,2,Tier 1,Owned,Debt,Low,46595.54,4104.46,0.081,0.1937,0.1531,0.919,0.5296,0.1958,0.049,0.2279,64.57,Moderate,12.24,11.02,8.72,14.82,4.74,3.6,5.36,19.89,6.89,4.97,3.75,4161.84,3538.17,4756.57,4567.07,4624.57,3750.59,3272.4,2894.02,3035.44,2673.65,3624.24,3932.33
1945200.0,162100.0,0.0,11514.85,22981.94,16164.15,5655.17,5655.17,7031.96,12492.91,12492.91,28226.82,28226.82,18614.37,30824.72,2,Tier 1,Family Home,Balanced,Medium,122682.17,39417.83,0.2432,0.0,0.0997,0.7568,0.5423,0.2145,0.1741,1.2788,99.49,Moderate,8.34,12.01,9.51,0.0,5.17,3.92,5.84,20.02,7.51,9.17,14.52,40030.66,40544.15,43724.03,42081.14,41078.73,43415.02,39934.82,44907.99,42078.5,44632.41,45966.19,44682.94
1090800.0,90900.0,10401.97,6525.16,9283.17,5113.65,3522.14,3522.14,4030.17,4752.34,4752.34,11655.16,11655.16,7425.65,13286.36,1,Tier 3,Owned,Debt,Medium,62709.41,28190.59,0.3101,0.1144,0.0563,0.6899,0.4375,0.1379,0.1282,2.1218,100.0,Safe,10.73,10.48,10.07,9.44,3.38,3.38,4.54,19.8,5.78,7.84,10.58,28888.59,29242.36,29881.67,30766.76,30093.08,31038.8,31729.73,31841.07,31733.88,32193.67,33317.36,36213.8
1341600.0,111800.0,0.0,25639.77,12089.49,14064.51,3099.97,3099.97,6288.14,4248.06,4248.06,17944.58,17944.58,8368.04,22952.01,1,Tier 1,Rented,Equity,Medium,91742.56,20057.44,0.1794,0.0,0.1258,0.8206,0.6199,0.2006,0.1605,0.8739,90.47,Moderate,19.86,9.7,9.32,0.0,3.13,3.13,5.35,18.34,5.35,9.55,12.26,19983.39,20763.8,23011.21,22667.5,23163.53,20849.56,20473.71,18527.63,19524.72,21761.88,23332.64,21925.56
